./test2.py --data pse --mcl True --batch-size 50 --epochs 100 --embedding-size 200 --learning-rate 0.1 --regulariser n3 --reg-weight 0.005 --optimizer adagrad --quiet
MCL True
INFO:test2.py:Valid: False
INFO:test2.py:Device: cuda
curr directory /home/acalvi/Dissertation/Aladdin/biolink
Importing dataset files ... 
<class 'biolink.embeddings.models_mc.ComplEx_MC'>
INFO:test2.py:Device: cuda
INFO:test2.py:Epoch 1/100	Loss 10.7489 ± 0.3533
INFO:test2.py:Epoch 2/100	Loss 10.4048 ± 0.1860
INFO:test2.py:Epoch 3/100	Loss 10.3194 ± 0.1874
INFO:test2.py:Epoch 4/100	Loss 10.2728 ± 0.1882
INFO:test2.py:Epoch 5/100	Loss 10.2432 ± 0.1903
INFO:test2.py:Epoch 6/100	Loss 10.2231 ± 0.1921
INFO:test2.py:Epoch 7/100	Loss 10.2086 ± 0.1923
INFO:test2.py:Epoch 8/100	Loss 10.1975 ± 0.1930
INFO:test2.py:Epoch 9/100	Loss 10.1887 ± 0.1931
INFO:test2.py:Epoch 10/100	Loss 10.1817 ± 0.1934
INFO:test2.py:Epoch 11/100	Loss 10.1757 ± 0.1933
INFO:test2.py:Epoch 12/100	Loss 10.1706 ± 0.1934
INFO:test2.py:Epoch 13/100	Loss 10.1661 ± 0.1927
INFO:test2.py:Epoch 14/100	Loss 10.1622 ± 0.1943
INFO:test2.py:Epoch 15/100	Loss 10.1587 ± 0.1941
INFO:test2.py:Epoch 16/100	Loss 10.1555 ± 0.1943
INFO:test2.py:Epoch 17/100	Loss 10.1526 ± 0.1951
INFO:test2.py:Epoch 18/100	Loss 10.1501 ± 0.1941
INFO:test2.py:Epoch 19/100	Loss 10.1477 ± 0.1951
INFO:test2.py:Epoch 20/100	Loss 10.1454 ± 0.1946
INFO:test2.py:Epoch 21/100	Loss 10.1434 ± 0.1958
INFO:test2.py:Epoch 22/100	Loss 10.1415 ± 0.1947
INFO:test2.py:Epoch 23/100	Loss 10.1397 ± 0.1951
INFO:test2.py:Epoch 24/100	Loss 10.1381 ± 0.1958
INFO:test2.py:Epoch 25/100	Loss 10.1365 ± 0.1956
INFO:test2.py:Epoch 26/100	Loss 10.1351 ± 0.1960
INFO:test2.py:Epoch 27/100	Loss 10.1337 ± 0.1960
INFO:test2.py:Epoch 28/100	Loss 10.1324 ± 0.1963
INFO:test2.py:Epoch 29/100	Loss 10.1311 ± 0.1958
INFO:test2.py:Epoch 30/100	Loss 10.1300 ± 0.1955
INFO:test2.py:Epoch 31/100	Loss 10.1288 ± 0.1969
INFO:test2.py:Epoch 32/100	Loss 10.1278 ± 0.1956
INFO:test2.py:Epoch 33/100	Loss 10.1267 ± 0.1964
INFO:test2.py:Epoch 34/100	Loss 10.1257 ± 0.1954
INFO:test2.py:Epoch 35/100	Loss 10.1248 ± 0.1959
INFO:test2.py:Epoch 36/100	Loss 10.1239 ± 0.1963
INFO:test2.py:Epoch 37/100	Loss 10.1230 ± 0.1962
INFO:test2.py:Epoch 38/100	Loss 10.1222 ± 0.1966
INFO:test2.py:Epoch 39/100	Loss 10.1214 ± 0.1959
INFO:test2.py:Epoch 40/100	Loss 10.1206 ± 0.1971
INFO:test2.py:Epoch 41/100	Loss 10.1199 ± 0.1960
INFO:test2.py:Epoch 42/100	Loss 10.1191 ± 0.1960
INFO:test2.py:Epoch 43/100	Loss 10.1184 ± 0.1957
INFO:test2.py:Epoch 44/100	Loss 10.1178 ± 0.1962
