./test2.py --data pse --mcl True --batch-size 25 --epochs 100 --embedding-size 50 --learning-rate 0.01 --regulariser n3 --reg-weight 0.05 --optimizer adagrad --quiet
MCL True
INFO:test2.py:Valid: False
INFO:test2.py:Device: cuda
curr directory /home/acalvi/Dissertation/Aladdin/biolink
Importing dataset files ... 
<class 'biolink.embeddings.models_mc.ComplEx_MC'>
INFO:test2.py:Device: cuda
INFO:test2.py:Epoch 1/100	Loss 11.7794 ± 0.3177
INFO:test2.py:Epoch 2/100	Loss 11.6067 ± 0.2490
INFO:test2.py:Epoch 3/100	Loss 11.5813 ± 0.2439
INFO:test2.py:Epoch 4/100	Loss 11.5654 ± 0.2409
INFO:test2.py:Epoch 5/100	Loss 11.5530 ± 0.2373
INFO:test2.py:Epoch 6/100	Loss 11.5410 ± 0.2370
INFO:test2.py:Epoch 7/100	Loss 11.5114 ± 0.2311
INFO:test2.py:Epoch 8/100	Loss 11.4939 ± 0.2293
INFO:test2.py:Epoch 9/100	Loss 11.4855 ± 0.2288
INFO:test2.py:Epoch 10/100	Loss 11.4798 ± 0.2280
INFO:test2.py:Epoch 11/100	Loss 11.4754 ± 0.2278
INFO:test2.py:Epoch 12/100	Loss 11.4718 ± 0.2270
INFO:test2.py:Epoch 13/100	Loss 11.4686 ± 0.2270
INFO:test2.py:Epoch 14/100	Loss 11.4658 ± 0.2270
INFO:test2.py:Epoch 15/100	Loss 11.4633 ± 0.2269
INFO:test2.py:Epoch 16/100	Loss 11.4609 ± 0.2271
INFO:test2.py:Epoch 17/100	Loss 11.4587 ± 0.2267
INFO:test2.py:Epoch 18/100	Loss 11.4567 ± 0.2262
INFO:test2.py:Epoch 19/100	Loss 11.4547 ± 0.2252
INFO:test2.py:Epoch 20/100	Loss 11.4528 ± 0.2260
INFO:test2.py:Epoch 21/100	Loss 11.4511 ± 0.2255
INFO:test2.py:Epoch 22/100	Loss 11.4494 ± 0.2255
INFO:test2.py:Epoch 23/100	Loss 11.4477 ± 0.2260
INFO:test2.py:Epoch 24/100	Loss 11.4462 ± 0.2260
INFO:test2.py:Epoch 25/100	Loss 11.4447 ± 0.2262
INFO:test2.py:Epoch 26/100	Loss 11.4433 ± 0.2253
INFO:test2.py:Epoch 27/100	Loss 11.4420 ± 0.2248
INFO:test2.py:Epoch 28/100	Loss 11.4407 ± 0.2245
INFO:test2.py:Epoch 29/100	Loss 11.4395 ± 0.2251
INFO:test2.py:Epoch 30/100	Loss 11.4384 ± 0.2253
INFO:test2.py:Epoch 31/100	Loss 11.4373 ± 0.2244
INFO:test2.py:Epoch 32/100	Loss 11.4363 ± 0.2255
INFO:test2.py:Epoch 33/100	Loss 11.4353 ± 0.2257
INFO:test2.py:Epoch 34/100	Loss 11.4344 ± 0.2246
INFO:test2.py:Epoch 35/100	Loss 11.4335 ± 0.2255
INFO:test2.py:Epoch 36/100	Loss 11.4327 ± 0.2247
