./test2.py --data pse --mcl True --batch-size 50 --epochs 100 --embedding-size 50 --learning-rate 0.1 --regulariser n3 --reg-weight 0.5 --optimizer adagrad --quiet
MCL True
INFO:test2.py:Valid: False
INFO:test2.py:Device: cuda
curr directory /home/acalvi/Dissertation/Aladdin/biolink
Importing dataset files ... 
<class 'biolink.embeddings.models_mc.ComplEx_MC'>
INFO:test2.py:Device: cuda
INFO:test2.py:Epoch 1/100	Loss 14.1484 ± 9.4005
INFO:test2.py:Epoch 2/100	Loss 13.4583 ± 7.1999
INFO:test2.py:Epoch 3/100	Loss 13.3092 ± 6.1341
INFO:test2.py:Epoch 4/100	Loss 13.2318 ± 5.4571
INFO:test2.py:Epoch 5/100	Loss 13.1821 ± 4.9677
INFO:test2.py:Epoch 6/100	Loss 13.1466 ± 4.5902
INFO:test2.py:Epoch 7/100	Loss 13.1197 ± 4.2851
INFO:test2.py:Epoch 8/100	Loss 13.0985 ± 4.0435
INFO:test2.py:Epoch 9/100	Loss 13.0812 ± 3.8380
INFO:test2.py:Epoch 10/100	Loss 13.0668 ± 3.6456
INFO:test2.py:Epoch 11/100	Loss 13.0546 ± 3.4876
INFO:test2.py:Epoch 12/100	Loss 13.0441 ± 3.3491
INFO:test2.py:Epoch 13/100	Loss 13.0350 ± 3.2284
INFO:test2.py:Epoch 14/100	Loss 13.0270 ± 3.1137
INFO:test2.py:Epoch 15/100	Loss 13.0199 ± 3.0143
INFO:test2.py:Epoch 16/100	Loss 13.0136 ± 2.9207
INFO:test2.py:Epoch 17/100	Loss 13.0080 ± 2.8371
INFO:test2.py:Epoch 18/100	Loss 13.0029 ± 2.7584
INFO:test2.py:Epoch 19/100	Loss 12.9982 ± 2.6868
INFO:test2.py:Epoch 20/100	Loss 12.9940 ± 2.6200
INFO:test2.py:Epoch 21/100	Loss 12.9902 ± 2.5576
INFO:test2.py:Epoch 22/100	Loss 12.9866 ± 2.4993
INFO:test2.py:Epoch 23/100	Loss 12.9834 ± 2.4449
INFO:test2.py:Epoch 24/100	Loss 12.9803 ± 2.3926
INFO:test2.py:Epoch 25/100	Loss 12.9775 ± 2.3437
INFO:test2.py:Epoch 26/100	Loss 12.9749 ± 2.2972
INFO:test2.py:Epoch 27/100	Loss 12.9725 ± 2.2536
INFO:test2.py:Epoch 28/100	Loss 12.9703 ± 2.2118
INFO:test2.py:Epoch 29/100	Loss 12.9681 ± 2.1724
INFO:test2.py:Epoch 30/100	Loss 12.9662 ± 2.1354
INFO:test2.py:Epoch 31/100	Loss 12.9643 ± 2.0986
INFO:test2.py:Epoch 32/100	Loss 12.9625 ± 2.0648
INFO:test2.py:Epoch 33/100	Loss 12.9609 ± 2.0301
INFO:test2.py:Epoch 34/100	Loss 12.9593 ± 1.9982
INFO:test2.py:Epoch 35/100	Loss 12.9578 ± 1.9677
INFO:test2.py:Epoch 36/100	Loss 12.9565 ± 1.9387
INFO:test2.py:Epoch 37/100	Loss 12.9551 ± 1.9098
INFO:test2.py:Epoch 38/100	Loss 12.9539 ± 1.8831
INFO:test2.py:Epoch 39/100	Loss 12.9527 ± 1.8569
INFO:test2.py:Epoch 40/100	Loss 12.9515 ± 1.8311
INFO:test2.py:Epoch 41/100	Loss 12.9505 ± 1.8061
INFO:test2.py:Epoch 42/100	Loss 12.9494 ± 1.7824
INFO:test2.py:Epoch 43/100	Loss 12.9484 ± 1.7591
INFO:test2.py:Epoch 44/100	Loss 12.9475 ± 1.7372
INFO:test2.py:Epoch 45/100	Loss 12.9466 ± 1.7157
INFO:test2.py:Epoch 46/100	Loss 12.9457 ± 1.6944
INFO:test2.py:Epoch 47/100	Loss 12.9449 ± 1.6740
INFO:test2.py:Epoch 48/100	Loss 12.9441 ± 1.6541
INFO:test2.py:Epoch 49/100	Loss 12.9434 ± 1.6349
INFO:test2.py:Epoch 50/100	Loss 12.9426 ± 1.6162
INFO:test2.py:Epoch 51/100	Loss 12.9419 ± 1.5977
INFO:test2.py:Epoch 52/100	Loss 12.9413 ± 1.5798
INFO:test2.py:Epoch 53/100	Loss 12.9406 ± 1.5644
INFO:test2.py:Epoch 54/100	Loss 12.9400 ± 1.5462
INFO:test2.py:Epoch 55/100	Loss 12.9394 ± 1.5296
INFO:test2.py:Epoch 56/100	Loss 12.9388 ± 1.5135
INFO:test2.py:Epoch 57/100	Loss 12.9383 ± 1.4976
INFO:test2.py:Epoch 58/100	Loss 12.9377 ± 1.4824
INFO:test2.py:Epoch 59/100	Loss 12.9372 ± 1.4674
INFO:test2.py:Epoch 60/100	Loss 12.9367 ± 1.4530
INFO:test2.py:Epoch 61/100	Loss 12.9362 ± 1.4386
INFO:test2.py:Epoch 62/100	Loss 12.9357 ± 1.4251
INFO:test2.py:Epoch 63/100	Loss 12.9352 ± 1.4116
INFO:test2.py:Epoch 64/100	Loss 12.9347 ± 1.3985
INFO:test2.py:Epoch 65/100	Loss 12.9342 ± 1.3861
INFO:test2.py:Epoch 66/100	Loss 12.9338 ± 1.3739
INFO:test2.py:Epoch 67/100	Loss 12.9333 ± 1.3612
INFO:test2.py:Epoch 68/100	Loss 12.9329 ± 1.3488
INFO:test2.py:Epoch 69/100	Loss 12.9325 ± 1.3372
INFO:test2.py:Epoch 70/100	Loss 12.9321 ± 1.3254
INFO:test2.py:Epoch 71/100	Loss 12.9318 ± 1.3135
INFO:test2.py:Epoch 72/100	Loss 12.9314 ± 1.3023
INFO:test2.py:Epoch 73/100	Loss 12.9311 ± 1.2917
INFO:test2.py:Epoch 74/100	Loss 12.9307 ± 1.2809
INFO:test2.py:Epoch 75/100	Loss 12.9304 ± 1.2699
