./test2.py --data pse --mcl True --batch-size 25 --epochs 100 --embedding-size 50 --learning-rate 0.1 --regulariser n3 --reg-weight 0.001 --optimizer adagrad --quiet
MCL True
INFO:test2.py:Valid: False
INFO:test2.py:Device: cuda
curr directory /home/acalvi/Dissertation/Aladdin/biolink
Importing dataset files ... 
<class 'biolink.embeddings.models_mc.ComplEx_MC'>
INFO:test2.py:Device: cuda
INFO:test2.py:Epoch 1/100	Loss 10.6746 ± 0.4194
INFO:test2.py:Epoch 2/100	Loss 10.3220 ± 0.2796
INFO:test2.py:Epoch 3/100	Loss 10.2406 ± 0.2794
INFO:test2.py:Epoch 4/100	Loss 10.2021 ± 0.2805
INFO:test2.py:Epoch 5/100	Loss 10.1798 ± 0.2795
INFO:test2.py:Epoch 6/100	Loss 10.1652 ± 0.2802
INFO:test2.py:Epoch 7/100	Loss 10.1544 ± 0.2793
INFO:test2.py:Epoch 8/100	Loss 10.1463 ± 0.2800
INFO:test2.py:Epoch 9/100	Loss 10.1398 ± 0.2800
INFO:test2.py:Epoch 10/100	Loss 10.1343 ± 0.2791
INFO:test2.py:Epoch 11/100	Loss 10.1298 ± 0.2798
INFO:test2.py:Epoch 12/100	Loss 10.1259 ± 0.2793
INFO:test2.py:Epoch 13/100	Loss 10.1225 ± 0.2800
INFO:test2.py:Epoch 14/100	Loss 10.1196 ± 0.2779
INFO:test2.py:Epoch 15/100	Loss 10.1169 ± 0.2793
INFO:test2.py:Epoch 16/100	Loss 10.1146 ± 0.2797
INFO:test2.py:Epoch 17/100	Loss 10.1124 ± 0.2797
INFO:test2.py:Epoch 18/100	Loss 10.1105 ± 0.2795
INFO:test2.py:Epoch 19/100	Loss 10.1086 ± 0.2794
INFO:test2.py:Epoch 20/100	Loss 10.1070 ± 0.2795
INFO:test2.py:Epoch 21/100	Loss 10.1055 ± 0.2785
INFO:test2.py:Epoch 22/100	Loss 10.1041 ± 0.2781
INFO:test2.py:Epoch 23/100	Loss 10.1028 ± 0.2798
INFO:test2.py:Epoch 24/100	Loss 10.1015 ± 0.2794
INFO:test2.py:Epoch 25/100	Loss 10.1004 ± 0.2787
INFO:test2.py:Epoch 26/100	Loss 10.0993 ± 0.2787
INFO:test2.py:Epoch 27/100	Loss 10.0983 ± 0.2789
INFO:test2.py:Epoch 28/100	Loss 10.0973 ± 0.2785
INFO:test2.py:Epoch 29/100	Loss 10.0965 ± 0.2791
INFO:test2.py:Epoch 30/100	Loss 10.0956 ± 0.2792
INFO:test2.py:Epoch 31/100	Loss 10.0948 ± 0.2786
INFO:test2.py:Epoch 32/100	Loss 10.0940 ± 0.2789
INFO:test2.py:Epoch 33/100	Loss 10.0932 ± 0.2785
INFO:test2.py:Epoch 34/100	Loss 10.0925 ± 0.2781
INFO:test2.py:Epoch 35/100	Loss 10.0919 ± 0.2786
INFO:test2.py:Epoch 36/100	Loss 10.0912 ± 0.2790
INFO:test2.py:Epoch 37/100	Loss 10.0906 ± 0.2778
INFO:test2.py:Epoch 38/100	Loss 10.0900 ± 0.2772
INFO:test2.py:Epoch 39/100	Loss 10.0894 ± 0.2782
