./test2.py --data pse --mcl True --batch-size 25 --epochs 100 --embedding-size 100 --learning-rate 0.1 --regulariser n3 --reg-weight 0.1 --optimizer adagrad --quiet
MCL True
INFO:test2.py:Valid: False
INFO:test2.py:Device: cuda
curr directory /home/acalvi/Dissertation/Aladdin/biolink
Importing dataset files ... 
<class 'biolink.embeddings.models_mc.ComplEx_MC'>
INFO:test2.py:Device: cuda
INFO:test2.py:Epoch 1/100	Loss 12.1267 ± 0.8874
INFO:test2.py:Epoch 2/100	Loss 11.9648 ± 0.4693
INFO:test2.py:Epoch 3/100	Loss 11.9368 ± 0.4287
INFO:test2.py:Epoch 4/100	Loss 11.9279 ± 0.3976
INFO:test2.py:Epoch 5/100	Loss 11.9243 ± 0.3781
INFO:test2.py:Epoch 6/100	Loss 11.9222 ± 0.3623
INFO:test2.py:Epoch 7/100	Loss 11.9208 ± 0.3500
INFO:test2.py:Epoch 8/100	Loss 11.9197 ± 0.3403
INFO:test2.py:Epoch 9/100	Loss 11.9187 ± 0.3313
INFO:test2.py:Epoch 10/100	Loss 11.9179 ± 0.3237
INFO:test2.py:Epoch 11/100	Loss 11.9170 ± 0.3179
INFO:test2.py:Epoch 12/100	Loss 11.9163 ± 0.3124
INFO:test2.py:Epoch 13/100	Loss 11.9157 ± 0.3062
INFO:test2.py:Epoch 14/100	Loss 11.9152 ± 0.3027
INFO:test2.py:Epoch 15/100	Loss 11.9148 ± 0.2981
INFO:test2.py:Epoch 16/100	Loss 11.9143 ± 0.2951
INFO:test2.py:Epoch 17/100	Loss 11.9139 ± 0.2909
INFO:test2.py:Epoch 18/100	Loss 11.9135 ± 0.2881
INFO:test2.py:Epoch 19/100	Loss 11.9133 ± 0.2842
INFO:test2.py:Epoch 20/100	Loss 11.9130 ± 0.2820
INFO:test2.py:Epoch 21/100	Loss 11.9128 ± 0.2793
INFO:test2.py:Epoch 22/100	Loss 11.9126 ± 0.2765
INFO:test2.py:Epoch 23/100	Loss 11.9124 ± 0.2739
INFO:test2.py:Epoch 24/100	Loss 11.9122 ± 0.2719
INFO:test2.py:Epoch 25/100	Loss 11.9121 ± 0.2699
INFO:test2.py:Epoch 26/100	Loss 11.9119 ± 0.2677
INFO:test2.py:Epoch 27/100	Loss 11.9118 ± 0.2662
INFO:test2.py:Epoch 28/100	Loss 11.9116 ± 0.2641
INFO:test2.py:Epoch 29/100	Loss 11.9115 ± 0.2626
INFO:test2.py:Epoch 30/100	Loss 11.9114 ± 0.2609
INFO:test2.py:Epoch 31/100	Loss 11.9112 ± 0.2595
INFO:test2.py:Epoch 32/100	Loss 11.9111 ± 0.2581
INFO:test2.py:Epoch 33/100	Loss 11.9110 ± 0.2576
INFO:test2.py:Epoch 34/100	Loss 11.9109 ± 0.2560
INFO:test2.py:Epoch 35/100	Loss 11.9108 ± 0.2542
INFO:test2.py:Epoch 36/100	Loss 11.9107 ± 0.2533
INFO:test2.py:Epoch 37/100	Loss 11.9107 ± 0.2513
INFO:test2.py:Epoch 38/100	Loss 11.9106 ± 0.2504
INFO:test2.py:Epoch 39/100	Loss 11.9105 ± 0.2489
INFO:test2.py:Epoch 40/100	Loss 11.9104 ± 0.2483
INFO:test2.py:Epoch 41/100	Loss 11.9104 ± 0.2472
INFO:test2.py:Epoch 42/100	Loss 11.9103 ± 0.2468
INFO:test2.py:Epoch 43/100	Loss 11.9102 ± 0.2459
INFO:test2.py:Epoch 44/100	Loss 11.9102 ± 0.2443
INFO:test2.py:Epoch 45/100	Loss 11.9101 ± 0.2428
INFO:test2.py:Epoch 46/100	Loss 11.9101 ± 0.2429
INFO:test2.py:Epoch 47/100	Loss 11.9100 ± 0.2419
INFO:test2.py:Epoch 48/100	Loss 11.9100 ± 0.2419
INFO:test2.py:Epoch 49/100	Loss 11.9099 ± 0.2405
INFO:test2.py:Epoch 50/100	Loss 11.9099 ± 0.2394
INFO:test2.py:Epoch 51/100	Loss 11.9098 ± 0.2387
INFO:test2.py:Epoch 52/100	Loss 11.9098 ± 0.2393
INFO:test2.py:Epoch 53/100	Loss 11.9098 ± 0.2391
INFO:test2.py:Epoch 54/100	Loss 11.9097 ± 0.2374
INFO:test2.py:Epoch 55/100	Loss 11.9097 ± 0.2368
INFO:test2.py:Epoch 56/100	Loss 11.9097 ± 0.2352
INFO:test2.py:Epoch 57/100	Loss 11.9096 ± 0.2345
INFO:test2.py:Epoch 58/100	Loss 11.9096 ± 0.2342
INFO:test2.py:Epoch 59/100	Loss 11.9096 ± 0.2340
INFO:test2.py:Epoch 60/100	Loss 11.9095 ± 0.2333
INFO:test2.py:Epoch 61/100	Loss 11.9095 ± 0.2329
INFO:test2.py:Epoch 62/100	Loss 11.9095 ± 0.2320
INFO:test2.py:Epoch 63/100	Loss 11.9094 ± 0.2315
INFO:test2.py:Epoch 64/100	Loss 11.9094 ± 0.2315
INFO:test2.py:Epoch 65/100	Loss 11.9094 ± 0.2309
INFO:test2.py:Epoch 66/100	Loss 11.9093 ± 0.2294
INFO:test2.py:Epoch 67/100	Loss 11.9093 ± 0.2301
INFO:test2.py:Epoch 68/100	Loss 11.9093 ± 0.2289
INFO:test2.py:Epoch 69/100	Loss 11.9093 ± 0.2290
INFO:test2.py:Epoch 70/100	Loss 11.9092 ± 0.2281
INFO:test2.py:Epoch 71/100	Loss 11.9092 ± 0.2282
INFO:test2.py:Epoch 72/100	Loss 11.9092 ± 0.2277
INFO:test2.py:Epoch 73/100	Loss 11.9092 ± 0.2273
INFO:test2.py:Epoch 74/100	Loss 11.9092 ± 0.2268
INFO:test2.py:Epoch 75/100	Loss 11.9091 ± 0.2265
INFO:test2.py:Epoch 76/100	Loss 11.9091 ± 0.2261
INFO:test2.py:Epoch 77/100	Loss 11.9091 ± 0.2257
INFO:test2.py:Epoch 78/100	Loss 11.9091 ± 0.2259
INFO:test2.py:Epoch 79/100	Loss 11.9091 ± 0.2254
INFO:test2.py:Epoch 80/100	Loss 11.9091 ± 0.2250
INFO:test2.py:Epoch 81/100	Loss 11.9090 ± 0.2243
INFO:test2.py:Epoch 82/100	Loss 11.9090 ± 0.2243
INFO:test2.py:Epoch 83/100	Loss 11.9090 ± 0.2234
INFO:test2.py:Epoch 84/100	Loss 11.9090 ± 0.2237
INFO:test2.py:Epoch 85/100	Loss 11.9090 ± 0.2238
INFO:test2.py:Epoch 86/100	Loss 11.9089 ± 0.2229
INFO:test2.py:Epoch 87/100	Loss 11.9089 ± 0.2227
